	ActionName	ParentTaskId	TaskId	TaskCode	IsCreatedTask	Name	StartDateTime	FinishDateTime	*LCPL Text Generic UDF 01	*LCPL Text Generic UDF 12	~ SRA MaxDuration	~ SRA MinDuration	~SRA MaxDuration	~SRA MinDuration	~SRA Wet Weather	Comment	Comments	LPS-END-Postion	LPS-SHAPE-Code	LPS-START-Position	MSP Activity ID	Production	Quantity	Responsible	Stage	TC - Finish CH	TC - Shape Code	TC - Start CH	Text8	Turbo Chart - Shape Code	Unit of Measure	V1982 - APAM_Family	V1982 - APAM_Level	V1982 - APAM_Location	V1982 - APAM_Workset	V1982 - Car Parks	V1982 - Level	V1982 - Plant	V1982 - PROGRAM	V1982 Phase	V1982x Sub-Discipline (not used)	V1982x Work Area (not used)	VBU Production	VBU Production Measure	VBU Quantity	VBU Quantity Measure	zText_01
	None	3560335	16413014	ECI.MGP.1130	False	Risk Management Plan: Review & Approval	6/11/2023 8:00 AM	19/01/2024 4:00 PM							V1962 - 5d Admin						169																										
	None	3777954	3560663		False	Hazardous Material Management Plan	18/10/2023 8:00 AM	19/01/2024 4:00 PM																																							
	None	3560663	16414149	ECI.MGP.1040	False	Hazardous Materials Management Plan: Prepare & Submit	18/10/2023 8:00 AM	24/11/2023 4:00 PM							V1962 - 5d Admin						200																										
	None	3560663	16414150	ECI.MGP.1050	False	Hazardous Materials Management Plan: Review & Approval	27/11/2023 8:00 AM	19/01/2024 4:00 PM							V1962 - 5d Admin						167																										
	None	3777954	3560337		False	Quality Assurance Management Plan	18/10/2023 8:00 AM	19/01/2024 4:00 PM																																							
	None	3560337	16413017	ECI.MGP.1080	False	Quality Assurance Management Plan: Prepare & Submit	18/10/2023 8:00 AM	6/11/2023 4:00 PM							V1962 - 5d Admin						202																										
	None	3560337	16413018	ECI.MGP.1090	False	Quality Assurance Management Plan: Review & Approval	8/11/2023 8:00 AM	19/01/2024 4:00 PM							V1962 - 5d Admin						171																										
	None	3777954	3777951		False	D&C Works Construction Management Plan	1/12/2023 8:00 AM	6/03/2024 4:00 PM																																							
	None	3777951	16972087	ECI.MGP.1370	False	D&C Construction Management Plan: Prepare & Submit	1/12/2023 8:00 AM	21/02/2024 4:00 PM							V1962 - 5d Admin		15/2/24: New task added				204			Matt																							
	None	3777951	16972088	ECI.MGP.1380	False	D&C Construction Management Plan: Review & Approval	22/02/2024 8:00 AM	6/03/2024 4:00 PM							V1962 - 5d Admin		15/2/24: New task added				170			Matt																							
	None	3560317	3777952		False	Other Required Plans	8/01/2024 8:00 AM	3/06/2024 4:00 PM																																							
	None	3777952	3560338		False	Defects Liability Period Management Plan	15/04/2024 8:00 AM	27/05/2024 4:00 PM																																							
	None	3560338	16413019	ECI.MGP.1180	False	Defects Liability Management Plan: Prepare & Submit	15/04/2024 8:00 AM	13/05/2024 4:00 PM							V1962 - 5d Admin	4/12/23: Reduced from 17 days.	15/2/24: Actual start removed & start deferred 3 mths.  4/12/23: Reduced from 17 days.				207								Y																		
	None	3560338	16413020	ECI.MGP.1190	False	Defects Liability Management Plan: Review & Approval	14/05/2024 8:00 AM	27/05/2024 4:00 PM							V1962 - 5d Admin						32																										
	None	3777952	3560331		False	Commissioning, Completions and Handover Management Plan	15/04/2024 8:00 AM	3/06/2024 4:00 PM																																							
	None	3560331	16413022	ECI.MGP.1200	False	Commissioning and Completions Management Plan: Prepare & Submit	15/04/2024 8:00 AM	20/05/2024 4:00 PM							V1962 - 5d Admin	4/12/23: Reduced from 17 days.	15/2/24: Actual start removed & start deferred 3 mths.  4/12/23: Reduced from 17 days.				209								Y																		
	None	3560331	16413021	ECI.MGP.1210	False	Commissioning and Completions Management Plan: Review & Approval	21/05/2024 8:00 AM	3/06/2024 4:00 PM							V1962 - 5d Admin						29																										
	None	3777952	3560662		False	Micro Staging Management Plans  (work packs developed progressively)	8/01/2024 8:00 AM	13/03/2024 4:00 PM																																							
	None	3560662	16414147	ECI.MGP.1020	False	Staging Management Plans: Prepare & Submit	8/01/2024 8:00 AM	23/02/2024 4:00 PM							V1962 - 5d Admin	4/12/23: Descr change, was ""Site Mgmt Plan"", actual progress removed.	4/12/23: Descr change, was ""Site Mgmt Plan"", actual progress removed.				211			Matt					Y																		
	None	3560662	16414148	ECI.MGP.1030	False	Staging Management Plans: Review & Approval	26/02/2024 8:00 AM	13/03/2024 4:00 PM							V1962 - 5d Admin	4/12/23: Actual progress & links to ABC permit & ECI.MGP.1280 removed.	4/12/23: Actual progress & links to ABC permit & ECI.MGP.1280 removed.				212			Matt																							
	None	3560387	3560307		False	Design	20/09/2023 8:00 AM	26/02/2024 4:00 PM																																							
	None	3560307	3560665		False	Design Key Dates	20/09/2023 8:00 AM	26/02/2024 4:00 PM																																							
	None	3560665	16414157	ECI.DSN.0000	False	Commence IFC Design	20/09/2023 8:00 AM	20/09/2023 8:00 AM							V1962 - 5d Admin						215																										
	None	3560665	16414159	ECI.DSN.0010	False	Complete IFC Design Packages For Early Works - New Wash Bay (ABC Permit 2)	18/12/2023 4:00 PM	18/12/2023 4:00 PM							V1962 - 5d Admin						217																										
	None	3560665	16414158	ECI.DSN.0020	False	Complete IFC Design Packages For Early Works - Service Relocations (ABC Permit 2)	15/12/2023 4:00 PM	15/12/2023 4:00 PM							V1962 - 5d Admin						216																										
	None	3560665	16414160	ECI.DSN.0030	False	Complete IFC Design Packages For D&C - SP1 Stg 2 Works (ABC Permit 3)	26/02/2024 4:00 PM	26/02/2024 4:00 PM							V1962 - 5d Admin						218																										
	None	3560665	16414161	ECI.DSN.0040	False	Complete IFC Design Packages For D&C - SP1 Stg 3 Works (ABC Permit 3)	26/02/2024 4:00 PM	26/02/2024 4:00 PM							V1962 - 5d Admin						223																										
	None	3560665	16414162	ECI.DSN.0050	False	Complete IFC Design Packages For D&C - SP1 Stg 4 Works (ABC Permit 3)	26/02/2024 4:00 PM	26/02/2024 4:00 PM							V1962 - 5d Admin						233																										
	None	3560665	16414163	ECI.DSN.0060	False	Complete IFC Design Packages For D&C - SP1 Stg 5 Works (ABC Permit 3)	26/02/2024 4:00 PM	26/02/2024 4:00 PM							V1962 - 5d Admin						236																										
	None	3560665	16414164	ECI.DSN.0070	False	Complete IFC Design Packages For D&C - SP2 Works (ABC Permit 9)	26/02/2024 4:00 PM	26/02/2024 4:00 PM							V1962 - 5d Admin						237																										
	None	3560665	16414165	ECI.DSN.0900	False	Complete All IFC Design Packages (Permanent Works)	26/02/2024 4:00 PM	26/02/2024 4:00 PM							V1962 - 5d Admin						66																										
	None	3560665	16801308	ECI.DSN.2430	False	Meeting Request to APAM - ABC Design Requirements	13/11/2023 8:00 AM	13/11/2023 8:00 AM							V1962 - 5d Admin		17/11/23: New task added				238																										
	None	3560307	3560632		False	Early Works Design	20/09/2023 8:00 AM	18/12/2023 4:00 PM																																							
	None	3560632	3560617		False	Early Works Service Relocation Design	20/09/2023 8:00 AM	15/12/2023 4:00 PM																																							
	None	3560617	16413656	ECI.DSN.1000	False	EW Service Relocation Design: Confirm Design Consultant & Execute Agreement	20/09/2023 8:00 AM	17/11/2023 4:00 PM							V1962 - 5d Admin		15/9/23: Reduced from 10 to 6 days				245																										
	None	3560617	16413658	ECI.DSN.1010	False	EW Service Relocation Design: Design Kick Off Meeting with consultant	29/09/2023 8:00 AM	29/09/2023 4:00 PM							V1962 - 5d Admin						242																										
	None	3560617	16413650	ECI.DSN.1020	False	EW Service Relocation Design: Prepare Detailed Design Documentation (85% to 90%)	2/10/2023 8:00 AM	22/11/2023 4:00 PM							V1962 - 5d Admin						241																										BP-03
	None	3560617	16413651	ECI.DSN.1030	False	EW Service Relocation Design: Stakeholder Co-ordination Workshop	26/10/2023 8:00 AM	26/10/2023 4:00 PM							V1962 - 5d Admin						244																										
	None	3560617	16413662	ECI.DSN.1040	False	EW Service Relocation Design: ABC Requirements Meeting	21/11/2023 8:00 AM	21/11/2023 4:00 PM							V1962 - 5d Admin		17/11/23: Meeting requested w APAM				243																										
	None	3560617	16413657	ECI.DSN.1050	False	EW Service Relocation Design: Stakeholder & APAM Review of Detailed Design Documentation (85% to 90%)	23/11/2023 8:00 AM	7/12/2023 4:00 PM							V1962 - 5d Admin	8/12/23: Reduced from 15 to 11 days.	8/12/23: Reduced from 15 to 11 days.  17/11/23: Impacted by ECI.DSN.1020				246																										BP-02
	None	3560617	16413659	ECI.DSN.1060	False	EW Service Relocation Design: Update Design as per Stakeholder & APAM comments & Close Out	8/12/2023 8:00 AM	12/12/2023 4:00 PM							V1962 - 5d Admin						247																										
	None	3560617	16413660	ECI.DSN.1070	False	EW Service Relocation Design: Prepare Design IFC Design Documentation (90% to 100%)	13/12/2023 8:00 AM	15/12/2023 4:00 PM							V1962 - 5d Admin						248																										BP-03
	None	3560617	16413661	ECI.DSN.1080	False	EW Service Relocation Design: Issue IFC Design (100%)	15/12/2023 4:00 PM	15/12/2023 4:00 PM							V1962 - 5d Admin						144																										
	None	3560632	3560618		False	Early Works New Washbays	20/09/2023 8:00 AM	18/12/2023 4:00 PM																																							
	None	3560618	16413749	ECI.DSN.1090	False	EW New Wash Bays: Confirm Design Consultant & Execute Agreement	20/09/2023 8:00 AM	17/11/2023 4:00 PM							V1962 - 5d Admin		15/9/23: Reduced from 10 to 6 days				254																										
	None	3560618	16413751	ECI.DSN.1100	False	EW New Wash Bays: Design Kick Off Meeting with consultant	29/09/2023 8:00 AM	29/09/2023 4:00 PM							V1962 - 5d Admin						253																										
	None	3560618	16413747	ECI.DSN.1110	False	EW New Wash Bays: Prepare Detailed Design Documentation (85% to 90%)	2/10/2023 8:00 AM	29/11/2023 4:00 PM							V1962 - 5d Admin						250																										BP-03
	None	3560618	16413748	ECI.DSN.1120	False	EW New Wash Bays: Stakeholder Co-ordination Workshop	26/10/2023 8:00 AM	26/10/2023 4:00 PM							V1962 - 5d Admin						252																										
	None	3560618	16413755	ECI.DSN.1130	False	EW New Wash Bays: ABC Requirements Meeting	21/11/2023 8:00 AM	21/11/2023 4:00 PM							V1962 - 5d Admin		17/11/23: Meeting requested w APAM				251																										
	None	3560618	16413750	ECI.DSN.1140	False	EW New Wash Bays: Stakeholder & APAM Review of Detailed Design Documentation (85% to 90%)	30/11/2023 8:00 AM	8/12/2023 4:00 PM							V1962 - 5d Admin	8/12/23: Reduced from 15 to 11 days.	8/12/23: Reduced from 15 to 11 days.				255																										BP-02
	None	3560618	16413752	ECI.DSN.1150	False	EW New Wash Bays: Update Design as per Stakeholder & APAM comments & Close Out	11/12/2023 8:00 AM	13/12/2023 4:00 PM							V1962 - 5d Admin						256																										
	None	3560618	16413753	ECI.DSN.1160	False	EW New Wash Bays: Prepare Design IFC Design Documentation (90% to 100%)	14/12/2023 8:00 AM	18/12/2023 4:00 PM							V1962 - 5d Admin						257																										BP-03
	None	3560618	16413754	ECI.DSN.1170	False	EW New Wash Bays: Issue IFC Design (100%)	18/12/2023 4:00 PM	18/12/2023 4:00 PM							V1962 - 5d Admin						153																										
	None	3560307	3560633		False	D&C Design	20/09/2023 8:00 AM	26/02/2024 4:00 PM																																							
	None	3560633	3560353		False	D&C Design Consultant Agreement	20/09/2023 8:00 AM	17/11/2023 4:00 PM																																							
	None	3560353	16413005	ECI.DSN.1180	False	Confirm Design Consultant & Execute Agreement - Structural and Civil Engineer	20/09/2023 8:00 AM	17/11/2023 4:00 PM									15/9/23: Reduced from 15 to 10 days				260			SG															Main Program								
	None	3560353	16413006	ECI.DSN.1190	False	Confirm Design Consultant & Execute Agreement - Building Services Engineer	20/09/2023 8:00 AM	17/11/2023 4:00 PM									15/9/23: Reduced from 15 to 10 days				261			SG																							
	None	3560353	16413007	ECI.DSN.1200	False	Confirm Design Consultant & Execute Agreement - Architect	20/09/2023 8:00 AM	17/11/2023 4:00 PM									15/9/23: Reduced from 15 to 10 days				262			SG																							
	None	3560353	16413756	ECI.DSN.1210	False	Confirm Design Consultant & Execute Agreement - Proof Engineer	20/09/2023 8:00 AM	17/11/2023 4:00 PM													263			SG															Main Program								
	None	3560633	3560614		False	D&C  Architectural Design	28/09/2023 8:00 AM	21/12/2023 4:00 PM																																							
	None	3560614	3560615		False	Design IFC - Pedestrian Bridge Architectural	4/10/2023 8:00 AM	21/12/2023 4:00 PM																																							
	None	3560615	16413857	ECI.DSN.1230	False	Ped Bridge (Architectural): Design Kick Off Meeting with consultant	4/10/2023 8:00 AM	4/10/2023 4:00 PM							V1962 - 5d Admin						269			SG																							
	None	3560615	16413854	ECI.DSN.1240	False	Ped Bridge (Architectural): Prepare Detailed Design Documentation (85% to 90%)	5/10/2023 8:00 AM	7/12/2023 4:00 PM							V1962 - 5d Admin						266			SG																							BP-03
	None	3560615	16413855	ECI.DSN.1250	False	Ped Bridge (Architectural): Stakeholder Co-ordination Workshop	18/10/2023 8:00 AM	18/10/2023 4:00 PM							V1962 - 5d Admin						268			SG																							
	None	3560615	16413861	ECI.DSN.1260	False	Ped Bridge (Architectural): ABC Requirements Meeting	21/11/2023 8:00 AM	21/11/2023 4:00 PM							V1962 - 5d Admin		17/11/23: Meeting requested w APAM				267			SG																							
	None	3560615	16413856	ECI.DSN.1270	False	Ped Bridge (Architectural): Stakeholder & APAM Review of Detailed Design Documentation (85% to 90%)	21/11/2023 8:00 AM	7/12/2023 4:00 PM							V1962 - 5d Admin	4/12/23: Predecessor lag to FF5	4/12/23: Predecessor lag to FF5				270			SG																							BP-02
	None	3560615	16413858	ECI.DSN.1280	False	Ped Bridge (Architectural): Update Design as per Stakeholder & APAM comments & Close Out	8/12/2023 8:00 AM	14/12/2023 4:00 PM							V1962 - 5d Admin						271			SG																							
	None	3560615	16413859	ECI.DSN.1290	False	Ped Bridge (Architectural): Prepare Design IFC Design Documentation (90% to 100%)	15/12/2023 8:00 AM	21/12/2023 4:00 PM							V1962 - 5d Admin						272			SG																							BP-03
	None	3560615	16413860	ECI.DSN.1300	False	Ped Bridge (Architectural): Issue IFC Design (100%)	21/12/2023 4:00 PM	21/12/2023 4:00 PM							V1962 - 5d Admin						227			SG																							
	None	3560614	3560616		False	Design IFC - Car Park Architectural	28/09/2023 8:00 AM	21/12/2023 4:00 PM																																							
	None	3560616	16413865	ECI.DSN.1310	False	Car Park (Architectural): Design Kick Off Meeting with consultant	28/09/2023 8:00 AM	28/09/2023 4:00 PM							V1962 - 5d Admin						275			SG																							
	None	3560616	16413862	ECI.DSN.1320	False	Car Park (Architectural): Prepare Detailed Design Documentation (85% to 90%)	29/09/2023 8:00 AM	7/12/2023 4:00 PM							V1962 - 5d Admin						274			SG																							BP-03
	None	3560616	16413863	ECI.DSN.1330	False	Car Park (Architectural): Stakeholder Co-ordination Workshop	26/10/2023 8:00 AM	26/10/2023 4:00 PM							V1962 - 5d Admin						276			SG																							
	None	3560616	16413869	ECI.DSN.1340	False	Car Park (Architectural): ABC Requirements Meeting	21/11/2023 8:00 AM	21/11/2023 4:00 PM							V1962 - 5d Admin		17/11/23: Meeting requested w APAM				279			SG																							
	None	3560616	16413864	ECI.DSN.1350	False	Car Park (Architectural): Stakeholder & APAM Review of Detailed Design Documentation (85% to 90%)	21/11/2023 8:00 AM	7/12/2023 4:00 PM							V1962 - 5d Admin	4/12/23: Predecessor lag to FF5	4/12/23: Predecessor lag to FF5				277			SG																							BP-02
	None	3560616	16413866	ECI.DSN.1360	False	Car Park (Architectural): Update Design as per Stakeholder & APAM comments & Close Out	8/12/2023 8:00 AM	14/12/2023 4:00 PM							V1962 - 5d Admin						278			SG																							
	None	3560616	16413867	ECI.DSN.1370	False	Car Park (Architectural): Prepare Design IFC Design Documentation (90% to 100%)	15/12/2023 8:00 AM	21/12/2023 4:00 PM							V1962 - 5d Admin						280			SG																							BP-03
	None	3560616	16413868	ECI.DSN.1380	False	Car Park (Architectural): Issue IFC Design (100%)	21/12/2023 4:00 PM	21/12/2023 4:00 PM							V1962 - 5d Admin						231			SG																							
	None	3560614	3560639		False	Design IFC - Forecourt Architectural	28/09/2023 8:00 AM	21/12/2023 4:00 PM																																							
	None	3560639	16413873	ECI.DSN.1390	False	Forecourt (Architectural): Design Kick Off Meeting with consultant	28/09/2023 8:00 AM	28/09/2023 4:00 PM							V1962 - 5d Admin						283			SG																							
	None	3560639	16413870	ECI.DSN.1400	False	Forecourt (Architectural): Prepare Detailed Design Documentation (85% to 90%)	29/09/2023 8:00 AM	7/12/2023 4:00 PM							V1962 - 5d Admin	4/12/23: Finish extended by 2.6 wks	4/12/23: Finish extended by 2.6 wks				282			SG																							BP-03
	None	3560639	16413871	ECI.DSN.1410	False	Forecourt (Architectural): Stakeholder Co-ordination Workshop	19/10/2023 8:00 AM	19/10/2023 4:00 PM							V1962 - 5d Admin						285			SG																							
	None	3560639	16413877	ECI.DSN.1420	False	Forecourt (Architectural): ABC Requirements Meeting	21/11/2023 8:00 AM	21/11/2023 4:00 PM							V1962 - 5d Admin		17/11/23: Meeting requested w APAM				284			SG																							
